video_path,subject_consistency,background_consistency,temporal_flickering,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,object_class,multiple_objects,human_action,color,spatial_relationship,scene,temporal_style,appearance_style,overall_consistency
a_man_gives_a_presentation.mp4,0.6658887079573402,0.8025644976829848,0.9920226312151142,0.9945831123241281,1,0.5142070055007935,69.48358684597594,0,0,0,0,0,0,0.14446227252483368,0,0.14446227252483368
a_cartoon_features_minnie_mouse.mp4,0.8199394542152865,0.9157082216583029,0.9696135390038584,0.9707275869720353,1,0.5071614384651184,51.46379812067205,0,0,0,0,0,0,0.23485493659973145,0,0.23485493659973145
a_superman_movie_clip.mp4,0.6524416945843518,0.8842211607609832,0.9864811766381357,0.9897489992116127,1,0.4469297528266907,38.57133536338806,0,0,0,0,0,0,0.2096501737833023,0,0.2096501737833023
a_man_is_singing_a_song_and_another_man_is_playing_guitar__in_stage.mp4,0.8613918224607942,0.9159336507755474,0.9825769686231426,0.9903325512509342,1,0.5210400819778442,50.171864124644884,0,0,0,0,0,0,0.1872992068529129,0,0.1872992068529129
a_baseball_game_is_happening_a_pitcher_pitches_the_ball_to_a_batter.mp4,0.6998730049139587,0.8778507386862917,0.9664307239008885,0.9839672492419796,1,0.4041447341442108,62.199398803710935,0,0,0,0,0,0,0.14547979831695557,0,0.14547979831695557
a_man_and_woman_in_victorian_garden_sitting_under_some_shade.mp4,0.6830720695197416,0.8853117111333565,0.9881748666950301,0.99246896233082,1,0.5064423680305481,62.11885256237454,0,0,0,0,0,0,0.22234171628952026,0,0.22234171628952026
man_giving_girl_a_package.mp4,0.8180778592739543,0.9066963086497135,0.9920847107382381,0.9930107621672551,0,0.4603568911552429,67.22653094700405,0,0,0,0,0,0,0.16260167956352234,0,0.16260167956352234
woman_talks_on_camera_about_a_bag.mp4,0.842615825824913,0.885778114548495,0.9936973267910527,0.9965702368778421,0,0.45907512307167053,69.14241850535075,0,0,0,0,0,0,0.16382451355457306,0,0.16382451355457306
a_weapon_game_is_going_on.mp4,0.8164220652312834,0.9609866994415399,0.9648453282374961,0.9761012124713118,1,0.42090967297554016,63.342265504779235,0,0,0,0,0,0,0.09624184668064117,0,0.09624184668064117
a_man_is_speaking_about_the_features_of_his_vehicle.mp4,0.8238062532745833,0.8802066044669955,0.9631310070262236,0.9817964987856845,1,0.40340426564216614,49.2861651651787,0,0,0,0,0,0,0.11802050471305847,0,0.11802050471305847
